t,inp,resp,fit
6.86,6.35999994021637,1.12246258770192,1.88608739397752
6.88,6.35999994021637,2.27242663024764,2.80305086854299
6.9,6.36000003917467,3.28530906537969,3.51471848654539
6.92,6.35999999077366,3.92715323083958,4.06705327053104
6.94,6.35999994172845,4.44560694021674,4.49572770829246
6.96,6.35999988782449,4.76865037553671,4.8284276733644
6.98,6.35999974669682,5.05040497589081,5.08664051702153
7,6.35999973834917,5.11562204997275,5.28704295762991
7.02,6.36000000120851,5.34909114911639,5.44257799226863
7.04,6.36000008160669,5.51560880506572,5.5632908021683
7.06,6.36000016074377,5.59316489991124,5.6569776176933
7.08,6.36000018284183,5.6500805667528,5.72968919658785
7.1,6.35999995067527,5.73654225998356,5.78612159550012
7.12,6.3599998816901,5.89627130582178,5.82991953311372
7.14,6.36000005164783,5.89096054102417,5.86391175348242
7.16,6.36000012593074,5.93778860372309,5.8902935871609
7.18,6.36000007947835,5.90356742377003,5.91076889770266
7.2,4.27449360770124,5.91763438903752,5.92666006464922
7.22,-3.46458466056027,5.90944059985342,5.93899336291469
7.24,-3.55199998075562,5.90519205573101,5.94856538608468
7.26,-3.55199999923115,5.92188645140136,5.95599439704569
7.28,-3.55199999155243,5.78573942155113,5.96176016743005
7.3,-3.55200004772062,5.47110560020786,5.96623504913976
7.32,-3.55199998891933,4.71408787207436,5.53056032727627
7.34,-3.55199997162414,3.44791443726192,3.56279984377194
7.36,-3.55199997212761,2.51770383588707,2.01718746635748
7.38,-3.55199990969432,1.36002475214017,0.817617029480934
7.4,-3.5520000049279,0.187591352899538,-0.113385624799945
7.42,-3.55199994899059,-0.679781224549439,-0.835949245347395
7.44,-3.55200016998699,-1.3896162421275,-1.39674052050044
7.46,-3.5520000652988,-1.84811050359678,-1.83197812402337
7.48,-3.55199993162758,-2.20841443203017,-2.16977184792399
7.5,-3.55199999271922,-2.39841509635667,-2.43193806064394
7.52,-3.55199999175011,-2.5578861318703,-2.63540878389718
7.54,-3.55199997461033,-2.6638581845677,-2.793325121107
7.56,-3.55200004322246,-2.7994644919094,-2.91588614850061
7.58,-3.55200005552208,-2.87582093550295,-3.01100737861895
7.6,-3.55200004347126,-2.94592349534483,-3.0848322090627
7.62,-3.5519999756227,-3.02766748518465,-3.14212865996953
7.64,-3.55199989303799,-3.09414185284321,-3.18659720144333
7.66,-3.5519998886242,-3.1529811130476,-3.22110982747502
7.68,-3.5520001407991,-3.21297579049015,-3.24789555246525
7.7,-3.55199999015528,-3.18757849887185,-3.26868431438057
7.72,-3.55200003049125,-3.17285471901924,-3.28481874793864
7.74,-3.55200011351294,-3.17684816472082,-3.29734088327474
