t,inp,resp,fit
16.8,-12.0000004854707,-11.5102143311643,-11.4431737308621
16.82,-12.0000002104947,-11.480017513557,-11.4431737724865
16.84,-11.9999999100753,-11.4919740425755,-11.4431737781368
16.86,-11.9999996295894,-11.4531581914465,-11.4431737099888
16.88,-11.9999996295894,-11.4317258380649,-11.4431736041857
16.9,-11.9999999045444,-11.4287756041555,-11.4431737043181
16.92,-12.0000000316521,-11.4371278364988,-11.443173897755
16.94,-11.9999997662386,-11.466941075518,-11.4431739703303
16.96,-11.9999998235865,-11.4714536786425,-11.4431739476666
16.98,-11.999999910387,-11.4822913967514,-11.443173860068
17,-11.9999999914254,-11.483197637178,-11.4431737957049
17.02,-11.9999999871008,-11.5106498538818,-11.4431738179615
17.04,-11.9999999262871,-11.5185708027747,-11.4431738664653
17.06,-11.9999999262871,-11.4992247690023,-11.4431738349695
17.08,-11.9999998373522,-11.4906847452438,-11.4431738263336
17.1,-11.9999997132272,-11.4906847452438,-11.4431738419438
17.12,-11.9999999820577,-11.4906646456756,-11.4431738739113
17.14,-11.9999997952972,-11.4905718057131,-11.4431738963055
17.16,-11.9999998535507,-11.4858341579099,-11.4431738973775
17.18,-11.9999999105583,-11.4969223250897,-11.4431738981651
17.2,-11.9999998885605,-11.5015904173809,-11.4431738762485
17.22,-11.999999871909,-11.5015904173809,-11.443173828749
17.24,-12.0000001733843,-11.5036812039712,-11.4431738618469
17.26,-12.0000001508956,-11.5037662677249,-11.4431738389263
17.28,-12.0000001551401,-11.501118366735,-11.44317383682
17.3,-11.9999997307138,-11.4690841341355,-11.443173849692
17.32,-11.9999993549278,-11.4451805312829,-11.4431738535855
17.34,-12.0000001522682,-11.4080283858075,-11.4431738522345
17.36,-12.0000001522682,-11.4066529423817,-11.4431739274973
17.38,-12.0000003082162,-11.3852491903764,-11.4431739771083
17.4,-11.9999999397178,-11.3574208229449,-11.4431740146337
17.42,-10.8569690175581,-11.348518359651,-11.4431739348507
17.44,6.2858167210403,-11.3384729116026,-11.4431737811784
17.46,11.9999994385432,-11.3317690152387,-11.4431738699476
17.48,11.9999996797224,-11.2767130402455,-11.4431739351709
17.5,11.9999999340555,-10.9290678437952,-11.4431740225394
17.52,11.9999999304652,-10.2736979979739,-11.4431739935251
17.54,11.9999998777447,-8.6116971612581,-11.154054525126
17.56,11.9999998911149,-5.64716918977569,-6.60550945595995
17.58,11.9999999699093,-3.00231774028165,-1.8181108904821
17.6,12.0000000633767,1.42391864868609,1.69943413156206
17.62,12.000000018352,3.96482602686311,4.28395324069274
17.64,12.0000001357455,5.95299540064941,6.18293074180234
17.66,12.000000232068,7.94021085057573,7.57820598052666
17.68,12.0000003255147,9.19317401508537,8.60338559202184
17.7,12.0000003112638,9.70125838441873,9.35663715916607
17.72,11.9999994980595,9.9473896251709,9.91008937989667
17.74,12.0000001236629,10.1817878640007,10.3167388345136
17.76,12.0000003736126,10.3989249827367,10.6155248792912
17.78,12.0000000556769,10.52353539949,10.8350581912771
17.8,11.9999997647171,10.6444877777011,10.9963604931332
17.82,12.0000001602361,10.7432945000575,11.114877486043
17.84,11.9999999754881,10.8441298624764,11.2019577365741
17.86,11.9999997403244,10.9749413757628,11.265940179196
17.88,11.9999997466829,11.0579251923974,11.3129513937905
17.9,12.0000001025336,11.1312162739497,11.3474928412488
17.92,12.0000002344922,11.2958798405516,11.3728721240598
17.94,11.9999995177297,11.3344971181445,11.3915196726378
17.96,12.0000000191161,11.3681853899683,11.4052209272801
17.98,11.9999999900951,11.4147690741423,11.4152878757075
18,11.9999999243941,11.4212226720955,11.4226845758003
18.02,11.9999998548389,11.4776117301771,11.4281193971744
18.04,11.9999996072473,11.5190971629167,11.4321126699445
18.06,11.9999999466619,11.5465028898651,11.4350465490377
18.08,12.0000004803185,11.5785776575242,11.4372023458911
18.1,11.9999998643356,11.6123372922863,11.4387863120291
18.12,12.0000003593117,11.6241849947673,11.4399501158093
18.14,12.00000032346,11.6312920224551,11.440805203983
18.16,12.0000002697593,11.6333000138418,11.4414334180829
18.18,12.0000002160585,11.6112396138033,11.4418950847519
