33.829,0.020517,-0.018442,0.98783,0.068276,0.043932,0.028013,0.0044722,0.012646,-0.026312
33.879,0.02516,-0.01463,0.99039,0.079498,0.039912,0.033005,0.0020631,0.022132,-0.02455
33.929,0.029949,-0.011563,0.99317,0.080186,0.038775,0.032841,0.0047866,0.025566,-0.022247
33.979,0.034375,-0.0087906,0.99561,0.080483,0.033061,0.016228,0.0070529,0.027605,-0.019023
34.029,0.038474,-0.0063246,0.99776,0.069436,0.026756,0.011887,0.0064756,0.029725,-0.015878
34.079,0.042205,-0.0040669,0.99998,0.055142,0.024162,0.021475,0.0035757,0.032863,-0.013215
34.129,0.045241,-0.0020411,1.0025,0.052318,0.024472,0.022611,0.00036241,0.03635,-0.010505
34.179,0.047639,-0.0001544,1.005,0.042237,0.014308,0.021311,0.00048814,0.036655,-0.0078327
34.229,0.04916,0.0010394,1.0075,0.038665,0.012111,0.019879,0.0030419,0.03413,-0.0044208
34.279,0.050429,0.001913,1.0101,0.030578,0.0057777,0.017979,0.0037802,0.031827,-0.0010971
34.329,0.051349,0.0024582,1.0125,0.02516,0.0015028,0.020697,0.0035246,0.028534,0.0025676
34.379,0.051727,0.0025794,1.0148,0.021262,0.00029451,0.030335,0.0033878,0.023897,0.0066758
34.429,0.051264,0.002195,1.0175,-0.0033725,-0.009648,0.042632,0.0064938,0.020477,0.010422
34.479,0.049626,0.0013663,1.0206,-0.012087,-0.014413,0.058624,0.01174,0.020466,0.015007
34.529,0.048087,0.00011924,1.0247,-0.0080715,-0.013515,0.070131,0.016049,0.018413,0.017499
34.579,0.04627,-0.0012545,1.0289,-0.014262,-0.010996,0.063083,0.018889,0.015039,0.020441
34.629,0.044167,-0.0025484,1.0324,-0.017112,-0.012137,0.041231,0.020888,0.013576,0.023445
34.679,0.042054,-0.0037244,1.0347,-0.0089252,-0.01509,0.029715,0.022722,0.015474,0.024826
34.729,0.039941,-0.0050611,1.0368,-0.030797,-0.0068007,0.038583,0.022722,0.015474,0.024826
34.779,0.03686,-0.0056827,1.0383,-0.04147,0.00013945,0.033752,0.015374,0.011635,0.026312
34.829,0.033789,-0.0066696,1.0395,-0.047627,-0.005086,0.029756,0.013739,0.010782,0.026643
34.879,0.030689,-0.0072085,1.0398,-0.049774,0.0055355,0.008931,0.012628,0.011587,0.026626
34.929,0.027398,-0.0073204,1.039,-0.049253,0.019921,-0.019045,0.011312,0.012541,0.026607
34.979,0.023838,-0.0073199,1.0365,-0.046421,0.011953,-0.036612,0.011739,0.0132,0.026416
35.029,0.021332,-0.0076581,1.0335,-0.040961,0.0021126,-0.053758,0.015279,0.018653,0.02484
35.079,0.018667,-0.0082271,1.0298,-0.044147,-0.0027439,-0.049121,0.013677,0.016991,0.024679
35.129,0.01583,-0.0085936,1.0262,-0.053476,0.0040117,-0.04987,0.013731,0.014817,0.02439
35.179,0.012967,-0.0090041,1.0227,-0.057696,-0.0010737,-0.044813,0.016723,0.014577,0.024001
35.229,0.010141,-0.0097149,1.0189,-0.051569,-0.01633,-0.033989,0.019734,0.015159,0.023475
35.279,0.0072472,-0.010641,1.0146,-0.044097,0.0028595,-0.04385,0.017172,0.01197,0.022388
35.329,0.00507,-0.011075,1.0107,-0.04079,-0.0067133,-0.050216,0.017172,0.01197,0.022388
35.379,0.0029956,-0.011363,1.0064,-0.041091,0.0019531,-0.055032,0.013557,0.0087228,0.019198
35.429,0.0010447,-0.011512,1.0017,-0.047484,0.0069697,-0.055633,0.011259,0.0066578,0.017169
35.479,-0.00059203,-0.01169,0.9972,-0.044235,-0.00090174,-0.051028,0.010049,0.0062722,0.015515
35.529,-0.0019233,-0.011992,0.99314,-0.029185,-0.0099177,-0.044813,0.0074455,0.0047941,0.012368
35.579,-0.0032268,-0.012272,0.98958,-0.036936,-0.0029986,-0.042848,0.0053034,0.00062951,0.011656
35.629,-0.0043972,-0.012248,0.98648,-0.031951,0.0015219,-0.024428,0.0106,0.0012058,0.011421
35.679,-0.0051967,-0.012427,0.98442,-0.03161,-0.0077978,-0.010714,0.017366,0.00067497,0.011522
35.729,-0.0059542,-0.012984,0.98311,-0.034189,-0.013947,-0.0080447,0.019129,0.00062196,0.011956
35.779,-0.006895,-0.013647,0.98213,-0.036799,-0.0088665,-0.0068239,0.017205,0.001311,0.012359
35.829,-0.0078313,-0.014022,0.98157,-0.03675,-0.0025061,0.0049721,0.015958,0.0010913,0.012812
35.879,-0.0082884,-0.01428,0.9817,-0.029092,-0.010921,0.01443,0.010955,0.00020961,0.014632
35.929,-0.0088297,-0.014898,0.98241,-0.038555,-0.017277,0.020636,0.010955,0.00020961,0.014632
35.979,-0.0090861,-0.015809,0.98283,-0.02595,-0.014959,0.0043978,0.0094154,0.0017903,0.017589
36.029,-0.0091065,-0.016592,0.98281,-0.027097,-0.013853,-0.001738,0.012255,0.0014136,0.019693
36.079,-0.0088965,-0.017266,0.98239,-0.031814,-0.013278,-0.0080327,0.015601,0.00046871,0.021145
36.129,-0.0085892,-0.017971,0.98186,-0.035506,-0.015761,-0.015003,0.017435,-8.8978e-05,0.02207
36.179,-0.0081284,-0.018858,0.98124,-0.030319,-0.020855,-0.02366,0.018491,0.000991,0.022374
36.229,-0.0073116,-0.019862,0.98026,-0.0073603,-0.017272,-0.042448,0.02175,0.0037801,0.02318
36.279,-0.0059001,-0.02094,0.97938,-0.0029483,-0.019366,-0.039223,0.025082,0.0029129,0.023108
36.329,-0.0036631,-0.022005,0.97862,0.0029753,-0.026166,-0.021337,0.02408,0.0052224,0.023107
36.379,-0.0010844,-0.023102,0.97911,0.010955,-0.024983,-0.0042804,0.023722,0.0059045,0.023108
36.429,0.0021846,-0.024233,0.98095,0.014479,-0.022258,0.021381,0.022927,0.0031966,0.024704
36.479,0.0053554,-0.025505,0.98415,0.01161,-0.024951,0.045329,0.022359,0.0012619,0.025845
36.529,0.0082589,-0.026787,0.98888,0.0048142,-0.023651,0.061889,0.02248,0.00097964,0.02757
36.579,0.011281,-0.027747,0.99429,0.00026957,-0.0092482,0.06978,0.022733,0.00039015,0.031174
36.629,0.014273,-0.027811,0.99832,0.0090108,0.007264,0.040204,0.023216,0.0010328,0.031544
36.679,0.017445,-0.027477,1.001,0.016335,0.0013239,-0.0046039,0.029347,0.0091945,0.036246
36.729,0.021459,-0.027112,1.0029,0.0084019,-0.0012628,-0.022567,0.029764,0.0097497,0.036566
36.779,0.025445,-0.026531,1.0034,0.0077098,0.006385,-0.046928,0.02361,0.014613,0.03905
36.829,0.028895,-0.026134,1.0029,-0.0042586,0.0043021,-0.054492,0.019722,0.017686,0.04062
36.879,0.031866,-0.026155,1.0023,-0.016385,-0.0046105,-0.045391,0.019448,0.018124,0.040334
36.929,0.034405,-0.026379,1.0021,-0.017871,-0.0082943,-0.03481,0.019075,0.017402,0.039493
36.979,0.036422,-0.026623,1.0025,-0.021412,-0.010674,-0.024406,0.019043,0.014104,0.038312
37.029,0.038407,-0.026958,1.0034,-0.03319,-0.018587,-0.015175,0.019333,0.011122,0.037769
37.079,0.039999,-0.027717,1.0056,-0.030295,-0.027985,0.010202,0.019333,0.011122,0.037769
37.129,0.041526,-0.028721,1.0078,-0.038674,-0.041037,0.0022496,0.014641,0.0036151,0.036624
37.179,0.043253,-0.030293,1.01,-0.027228,-0.053358,0.0032311,0.013482,0.0017602,0.036341
37.229,0.045929,-0.032072,1.0122,-0.023994,-0.049467,-0.0067665,0.016363,-0.0034641,0.038399
37.279,0.048924,-0.033969,1.0137,-0.025598,-0.050888,-0.026101,0.018325,-0.0070213,0.0398
37.329,0.052256,-0.036148,1.0138,-0.020672,-0.053692,-0.05149,0.020239,-0.0055931,0.040526
37.379,0.055949,-0.038394,1.0125,-0.015473,-0.045918,-0.078433,0.02597,-0.0018188,0.041134
37.429,0.058763,-0.039543,1.0094,-0.044887,-0.025843,-0.098314,0.036759,0.0047974,0.037711
37.479,0.05937,-0.038254,1.0047,-0.13791,0.07645,-0.12427,0.050297,0.016619,0.03083
37.529,0.054265,-0.03196,0.99919,-0.22254,0.15684,-0.081349,0.11554,0.098099,0.021888
37.579,0.047452,-0.020849,0.99604,-0.24291,0.23342,0.077503,0.20049,0.19528,0.0263
37.629,0.03774,-0.0060816,0.99822,-0.31673,0.30058,0.23374,0.22612,0.22405,0.028494
37.679,0.018697,0.016912,1.0056,-0.43754,0.37982,0.37535,0.26475,0.27118,0.03181
37.729,-0.0068655,0.045431,1.014,-0.56599,0.47952,0.47663,0.29869,0.31195,0.031742
37.779,-0.037869,0.078771,1.021,-0.69459,0.59348,0.51142,0.28775,0.297,0.022859
37.829,-0.078068,0.12112,1.0274,-0.8324,0.69243,0.53078,0.27219,0.27819,0.014298
37.879,-0.12488,0.16948,1.0326,-0.94681,0.79734,0.52145,0.25216,0.2586,0.0072905
37.929,-0.17424,0.22047,1.0363,-1.0469,0.90088,0.50544,0.22564,0.23678,0.00083282
37.979,-0.22745,0.27614,1.0393,-1.1114,0.95663,0.51875,0.22564,0.23678,0.00083282
38.029,-0.28167,0.3323,1.0415,-1.199,1.0344,0.42823,0.17131,0.18506,-0.0092656
38.079,-0.34525,0.39919,1.0434,-1.2626,1.113,0.36172,0.13679,0.15111,-0.013195
38.129,-0.41003,0.46794,1.045,-1.3102,1.1691,0.3088,0.10994,0.12706,-0.015001
38.179,-0.47993,0.54161,1.0463,-1.3572,1.2075,0.26108,0.084992,0.10259,-0.016298
38.229,-0.54991,0.61454,1.0483,-1.3896,1.2212,0.22369,0.064209,0.07829,-0.017231
38.279,-0.61695,0.68425,1.0508,-1.3982,1.2211,0.18676,0.045975,0.055142,-0.017517
38.329,-0.68496,0.75569,1.0531,-1.3888,1.2324,0.12312,0.023145,0.02934,-0.017218
38.379,-0.75367,0.82807,1.0552,-1.3694,1.2159,0.054758,0.0025689,0.0094075,-0.017429
38.429,-0.81655,0.89465,1.0552,-1.3247,1.1885,-0.008389,-0.0012353,0.0068318,-0.017956
38.479,-0.87523,0.95584,1.0533,-1.3173,1.1428,-0.10596,-0.030955,-0.013291,-0.022075
38.529,-0.93872,1.0221,1.0498,-1.2557,1.1147,-0.13369,-0.033358,-0.014918,-0.022408
38.579,-0.99416,1.0804,1.0446,-1.225,1.0533,-0.15824,-0.037868,-0.025862,-0.027281
38.629,-1.0466,1.1344,1.0394,-1.1715,0.99595,-0.15791,-0.038567,-0.031383,-0.032022
38.679,-1.0963,1.1854,1.0348,-1.1187,0.96098,-0.13314,-0.03995,-0.033854,-0.036094
38.729,-1.1451,1.235,1.0313,-1.082,0.91523,-0.11005,-0.044363,-0.035927,-0.040571
38.779,-1.1924,1.2816,1.029,-1.0518,0.85638,-0.099785,-0.049396,-0.037516,-0.045022
38.829,-1.2353,1.3223,1.0273,-1.0174,0.81444,-0.097095,-0.051728,-0.041486,-0.048737
38.879,-1.2741,1.3577,1.0261,-0.97123,0.7736,-0.10076,-0.047142,-0.052081,-0.053048
38.929,-1.3131,1.3916,1.0246,-0.94389,0.70821,-0.10566,-0.040323,-0.059166,-0.056289
38.979,-1.3513,1.4229,1.0229,-0.88461,0.6655,-0.10402,-0.040323,-0.059166,-0.056289
39.029,-1.387,1.4507,1.0212,-0.83492,0.61904,-0.1039,-0.043913,-0.064529,-0.064881
39.079,-1.4195,1.4753,1.0192,-0.77238,0.57303,-0.10614,-0.045699,-0.067197,-0.069155
39.129,-1.4483,1.4963,1.0173,-0.71921,0.51645,-0.089381,-0.043983,-0.060197,-0.076522
39.179,-1.4725,1.5126,1.0157,-0.68208,0.46069,-0.068955,-0.041574,-0.050371,-0.086862
39.229,-1.4936,1.5258,1.0141,-0.6278,0.42785,-0.082015,-0.040507,-0.050093,-0.087886
39.279,-1.5182,1.5406,1.0116,-0.56537,0.38572,-0.077923,-0.030892,-0.047594,-0.097115
39.329,-1.5357,1.5493,1.0092,-0.53236,0.35114,-0.068718,-0.030892,-0.047594,-0.097115
39.379,-1.5532,1.5581,1.0071,-0.49045,0.32382,-0.051896,-0.024744,-0.039121,-0.09914
39.429,-1.569,1.5659,1.0054,-0.45438,0.30206,-0.041236,-0.022726,-0.03634,-0.099805
39.479,-1.5837,1.5727,1.0039,-0.41734,0.27963,-0.03522,-0.018573,-0.029851,-0.09903
39.529,-1.5984,1.5792,1.0024,-0.38425,0.25895,-0.029564,-0.014949,-0.024187,-0.098354
39.579,-1.6131,1.5855,1.001,-0.36371,0.23841,-0.016712,-0.013903,-0.02067,-0.096801
39.629,-1.6262,1.5903,1.0001,-0.35242,0.21372,0.0067856,-0.010778,-0.010161,-0.092161
39.679,-1.6375,1.5942,0.99997,-0.3291,0.2092,0.0029171,-0.010049,-0.0099687,-0.091594
39.729,-1.6493,1.5985,0.99977,-0.31939,0.19867,0.00099335,-0.0018706,-0.007806,-0.085235
39.779,-1.6639,1.6041,0.99932,-0.30199,0.18631,0.0055083,2.57e-05,-0.0073045,-0.083761
39.829,-1.6764,1.6092,0.99905,-0.27232,0.17992,0.0088901,0.0034686,-0.0046947,-0.078743
39.879,-1.6878,1.6142,0.99846,-0.25157,0.17659,0.0047594,0.0056047,-0.0037188,-0.073518
39.929,-1.6989,1.6198,0.99762,-0.23178,0.17174,-0.0033977,0.0057688,-0.0027409,-0.069502
