15.264,-0.44061,18.529,-5.4906e-06,0.67174
15.312,-0.45033,18.45,-4.3106e-06,0.67082
15.364,-0.49627,18.31,-1.0228e-05,0.66993
15.412,-0.49548,18.316,-6.9171e-06,0.66995
15.464,-0.49493,18.508,-1.4934e-06,0.67051
15.512,-0.50233,18.658,-4.2898e-06,0.67084
15.56,-0.51641,18.659,-1.1847e-05,0.67047
15.612,-0.54362,18.623,5.6114e-06,0.66961
15.66,-0.57864,18.549,-1.4591e-06,0.66898
15.712,-0.58321,18.507,-3.0687e-06,0.66873
15.764,-0.59082,18.399,-1.4997e-06,0.66842
15.812,-0.59962,18.501,-1.2514e-05,0.6689
15.86,-0.59701,18.695,-4.9525e-06,0.66961
15.912,-0.61592,18.699,-5.1232e-06,0.66904
15.96,-0.61596,18.699,-1.1958e-05,0.66866
16.008,-0.64547,18.624,-4.0738e-07,0.6681
16.06,-0.67548,18.631,-4.2548e-06,0.66789
16.108,-0.6942,18.621,3.9883e-07,0.66776
16.16,-0.72423,18.511,-3.3484e-06,0.66756
16.208,-0.74335,18.491,-5.5257e-06,0.66772
16.26,-0.71807,18.674,-1.456e-05,0.66944
16.308,-0.70407,18.693,-7.8629e-06,0.66978
16.36,-0.70683,18.714,-2.437e-06,0.67007
16.408,-0.71177,18.691,-4.7953e-06,0.6699
16.46,-0.7549,18.628,-6.9514e-06,0.66956
16.508,-0.76838,18.507,-5.3108e-07,0.6688
16.56,-0.7997,18.489,-8.7876e-06,0.66846
16.608,-0.79704,18.527,-9.7378e-06,0.66857
16.66,-0.75937,18.693,-5.5278e-06,0.66915
16.708,-0.72191,18.774,-3.5389e-06,0.66928
16.756,-0.72617,18.777,-1.0963e-05,0.66904
16.808,-0.75652,18.707,-1.069e-05,0.6685
16.86,-0.75327,18.673,-5.6616e-06,0.66823
16.908,-0.76424,18.593,-1.5009e-06,0.66786
16.96,-0.81834,18.507,-6.3609e-06,0.66747
17.008,-0.81384,18.452,-6.5493e-06,0.66739
17.056,-0.74953,18.573,-1.2625e-05,0.66877
17.108,-0.70114,18.611,-3.8984e-06,0.66931
17.16,-0.68545,18.57,-8.6545e-07,0.66911
17.208,-0.65683,18.594,1.7e-06,0.66916
17.26,-0.65662,18.528,-6.9088e-06,0.66863
17.308,-0.68841,18.433,-7.0232e-06,0.66777
17.356,-0.69526,18.333,1.59e-06,0.66702
17.408,-0.71667,18.298,-2.7066e-06,0.66677
17.456,-0.60771,18.417,-8.2596e-06,0.66747
17.508,-0.58719,18.39,-4.0189e-06,0.66732
17.556,-0.58058,18.443,-4.302e-06,0.66737
17.608,-0.58211,18.448,1.8401e-06,0.667
17.656,-0.58102,18.438,-2.2198e-06,0.66688
17.708,-0.6023,18.391,-1.194e-05,0.66661
17.756,-0.63869,18.337,-8.2892e-06,0.66643
17.808,-0.66012,18.287,-2.7531e-06,0.66625
17.856,-0.59375,18.444,-9.6171e-06,0.66706
17.908,-0.57445,18.483,-2.0607e-06,0.66722
17.956,-0.57064,18.493,-8.2712e-06,0.66697
18.008,-0.58077,18.463,-1.0156e-05,0.66675
18.056,-0.51065,18.581,4.0359e-06,0.66742
18.108,-0.46096,18.619,-1.0459e-05,0.66737
18.156,-0.45484,18.615,-3.4199e-06,0.66747
18.208,-0.4606,18.588,-1.1561e-06,0.66737
18.256,-0.47923,18.548,-3.1111e-06,0.66708
18.304,-0.50624,18.515,3.9151e-06,0.66695
18.356,-0.54354,18.511,-8.2951e-06,0.66711
18.408,-0.57116,18.459,-1.725e-05,0.66687
18.456,-0.53307,18.442,-4.013e-06,0.66743
18.504,-0.55044,18.382,5.4561e-08,0.66778
18.556,-0.54119,18.415,-8.0296e-06,0.66799
18.608,-0.55959,18.427,-3.5202e-06,0.66802
18.656,-0.58547,18.379,9.8595e-07,0.6676
18.708,-0.61334,18.342,-2.4948e-06,0.66741
18.752,-0.61736,18.318,-1.2336e-06,0.66718
18.804,-0.61638,18.301,-2.5501e-06,0.66698
18.852,-0.51108,18.26,-1.5251e-06,0.66668
18.904,-0.4725,18.245,-3.1337e-06,0.66675
18.952,-0.43834,18.226,4.7111e-07,0.6667
19.004,-0.42684,18.182,-6.5718e-06,0.66655
19.052,-0.41944,18.211,-3.6442e-06,0.66664
19.104,-0.44826,18.245,-4.6275e-06,0.66649
19.152,-0.50094,18.257,-1.0138e-05,0.66627
19.204,-0.51047,18.247,-7.2647e-06,0.66609
19.252,-0.40956,18.184,-1.0977e-05,0.66602
19.304,-0.379,18.136,-3.9514e-06,0.66612
19.352,-0.38175,18.127,-5.5148e-06,0.66613
19.404,-0.36596,18.097,-8.5356e-07,0.66618
19.452,-0.2893,18.075,-6.3361e-06,0.6661
19.504,-0.27115,18.08,-6.0405e-06,0.66581
19.552,-0.24499,18.121,-8.1186e-07,0.66579
19.604,-0.25288,18.158,3.8823e-06,0.6656
19.652,-0.27161,18.176,-9.5607e-06,0.66547
19.704,-0.28782,18.201,-3.5657e-06,0.6655
19.752,-0.31007,18.235,-5.8402e-06,0.66532
19.804,-0.32222,18.26,-4.8253e-06,0.66551
19.852,-0.29189,18.215,-1.0995e-06,0.66516
19.904,-0.28572,18.209,-4.141e-07,0.66505
19.952,-0.2622,18.222,-7.5135e-06,0.6651
20.004,-0.26625,18.22,-2.6425e-06,0.66524
20.052,-0.29739,18.251,-3.1575e-06,0.66551
20.104,-0.31317,18.314,-5.9957e-06,0.66596
20.152,-0.32395,18.325,-3.8461e-06,0.66621
20.204,-0.34005,18.373,-7.7152e-06,0.66637
20.252,-0.31657,18.277,-6.493e-06,0.66562
20.304,-0.30048,18.219,-4.4516e-06,0.66528
20.352,-0.29263,18.213,2.8776e-06,0.66516
20.404,-0.29639,18.201,-1.2815e-05,0.66536
20.452,-0.319,18.211,-8.8133e-06,0.66549
20.504,-0.31805,18.228,-6.9307e-06,0.66563
20.552,-0.32886,18.272,1.4524e-06,0.66573
20.604,-0.33647,18.316,-6.7718e-06,0.66609
20.652,-0.3164,18.269,-1.0012e-05,0.66613
20.704,-0.33055,18.247,-4.5649e-06,0.66612
20.752,-0.32119,18.172,-1.0976e-05,0.70332
20.8,-0.32382,17.956,-9.6613e-06,0.69402
20.852,-0.34373,17.791,-7.4422e-06,0.68327
20.904,-0.35588,17.706,-1.008e-08,0.67428
20.952,-0.36128,17.683,-6.4587e-06,0.66795
21,-0.36267,17.658,-8.4162e-06,0.66468
21.052,-0.32176,17.506,-1.4225e-05,0.66258
21.104,-0.31277,17.465,7.9516e-07,0.66222
21.152,-0.30288,17.428,-1.4771e-05,0.66197
21.2,-0.31545,17.401,-8.7341e-06,0.66207
21.252,-0.27856,17.282,-6.6808e-06,0.66176
21.3,-0.27122,17.229,-6.8594e-06,0.6615
21.348,-0.26099,17.177,-8.8846e-06,0.66155
21.4,-0.25998,17.164,-2.9428e-06,0.66168
21.448,-0.24509,17.145,-1.1127e-05,0.66209
21.5,-0.24207,17.176,-7.8648e-06,0.6626
21.548,-0.24871,17.194,-4.0101e-06,0.66301
21.6,-0.26947,17.232,-9.1608e-06,0.66353
21.648,-0.26823,17.127,1.0365e-07,0.66382
21.7,-0.26939,17.067,-1.2534e-05,0.66423
21.752,-0.27078,17.047,-3.5942e-06,0.66487
21.8,-0.29738,17.061,-1.1141e-05,0.66537
21.852,-0.30309,17.065,-9.9548e-06,0.66563
21.9,-0.32622,17.128,-7.3663e-06,0.66599
21.948,-0.31127,17.149,-4.5781e-06,0.66605
22,-0.32284,17.178,-9.9262e-06,0.66616
22.048,-0.30307,17.093,-7.0104e-06,0.66584
22.1,-0.30278,17.097,6.5181e-07,0.66599
22.148,-0.29752,17.104,-9.5113e-06,0.66631
22.2,-0.29228,17.136,-3.9481e-06,0.66642
22.248,-0.30367,17.158,-7.1329e-07,0.66636
22.3,-0.29975,17.21,-6.3163e-06,0.66654
22.348,-0.31857,17.261,-5.8338e-06,0.66675
22.4,-0.3258,17.333,-3.6865e-06,0.66698
22.448,-0.32191,17.282,-1.1128e-05,0.66666
22.5,-0.2892,17.273,-1.7121e-07,0.66641
22.548,-0.2963,17.311,-8.0495e-06,0.66633
22.6,-0.28151,17.339,-4.801e-06,0.66653
22.648,-0.28427,17.362,6.7884e-07,0.66671
22.7,-0.28825,17.39,-1.4116e-05,0.66694
22.748,-0.2917,17.467,-7.4528e-06,0.66718
22.8,-0.2978,17.499,-5.8081e-06,0.66689
22.848,-0.27909,17.424,-8.911e-06,0.66647
22.9,-0.27049,17.351,2.4006e-06,0.66656
22.948,-0.25298,17.371,-3.7997e-06,0.66682
23,-0.24864,17.369,-1.1669e-05,0.66714
23.048,-0.24653,17.393,-1.2804e-06,0.66733
23.1,-0.24137,17.435,-6.5536e-06,0.6676
23.148,-0.23953,17.494,-1.0921e-05,0.66777
23.2,-0.24205,17.549,-5.0656e-07,0.66802
23.248,-0.216,17.415,-2.7036e-06,0.66765
23.296,-0.21082,17.324,-5.2393e-06,0.6675
23.348,-0.21464,17.294,-1.3234e-05,0.66779
23.396,-0.17588,17.329,-1.0433e-05,0.66821
23.448,-0.17407,17.364,-2.7423e-06,0.66848
23.496,-0.1679,17.42,-1.1197e-05,0.66862
23.548,-0.17456,17.466,-2.5266e-06,0.66855
23.596,-0.18102,17.527,-6.4551e-06,0.66881
23.648,-0.16968,17.36,-4.9923e-06,0.669
23.7,-0.18938,17.265,-6.9297e-06,0.66935
23.748,-0.19896,17.274,3.0688e-06,0.66963
23.796,-0.19557,17.28,-5.8617e-06,0.66958
23.848,-0.20992,17.282,-2.4042e-07,0.66957
23.896,-0.20367,17.327,-1.2844e-06,0.66985
23.948,-0.20388,17.369,-1.3582e-05,0.66971
23.996,-0.19402,17.421,-1.3945e-05,0.6697
24.048,-0.20928,17.257,-6.1271e-06,0.66837
24.096,-0.22646,17.186,-3.5595e-06,0.66735
24.144,-0.21421,17.168,-9.8387e-06,0.66695
24.196,-0.2371,17.163,-2.0298e-06,0.66702
24.244,-0.24266,17.191,-9.5051e-07,0.66722
24.296,-0.24075,17.242,-6.188e-06,0.66741
24.344,-15.558,9.7779,3.3969e-06,0.67154
24.396,-15.697,9.6937,4.01e-06,0.66689
24.444,-15.145,9.9354,-1.2193e-05,0.66113
24.496,-13.689,10.706,-8.6685e-06,0.65639
24.544,-12.526,11.219,-5.6451e-06,0.65766
24.596,-11.412,11.844,3.7914e-06,0.66139
24.648,-10.605,12.147,-3.3142e-07,0.66483
24.696,-9.9625,12.386,2.9423e-06,0.66763
24.744,-9.4678,12.677,-2.322e-06,0.66951
24.796,-8.933,12.982,-1.212e-06,0.67073
24.844,-8.5111,13.252,-3.6077e-06,0.67172
24.896,-8.0789,13.518,-4.6179e-06,0.67214
24.944,-7.6446,13.787,-3.4042e-06,0.67244
24.996,-7.1743,14.08,-1.0952e-05,0.67238
25.044,-6.8356,14.151,5.6055e-06,0.67196
25.096,-6.4745,14.325,-5.7298e-06,0.6716
25.144,-6.1477,14.463,-5.9185e-06,0.67161
25.196,-5.7747,14.643,-3.7408e-06,0.67144
25.248,-5.4901,14.803,-1.2155e-05,0.67167
25.292,-5.1264,15.051,-8.2869e-06,0.672
25.344,-4.8166,15.257,-1.9176e-06,0.67211
25.392,-4.5386,15.438,5.2808e-07,0.67223
25.444,-4.2744,15.499,3.3366e-06,0.67169
25.492,-4.0411,15.587,8.2735e-07,0.67112
25.544,-3.7975,15.629,-5.5068e-06,0.67093
25.596,-3.5939,15.661,-2.2947e-06,0.67119
25.644,-3.3627,15.616,-4.4266e-06,0.67124
25.692,-3.1502,15.648,-8.7319e-06,0.6713
25.744,-2.9202,15.723,-4.3536e-06,0.67148
25.792,-2.7011,15.835,6.7534e-06,0.67196
25.844,-2.5275,15.904,1.0959e-06,0.67214
25.892,-2.3647,16.052,-3.9416e-06,0.67243
25.944,-2.1862,16.153,-8.5379e-06,0.67248
25.992,-2.0362,16.239,-1.1578e-05,0.67246
26.044,-1.9186,16.107,1.0912e-06,0.67215
26.092,-1.7851,15.973,-5.2438e-06,0.67196
26.144,-1.6729,15.922,-1.045e-05,0.67221
26.192,-1.531,15.91,-7.0718e-06,0.67265
26.24,-1.4112,15.932,3.6274e-06,0.67297
26.288,-1.3081,15.963,-2.7244e-07,0.67301
26.34,-1.1861,16.021,1.6398e-06,0.67302
26.388,-1.0782,16.098,2.5749e-06,0.67299
26.44,-1.0019,16.017,6.5388e-09,0.67267
26.488,-0.93556,15.995,-2.087e-06,0.67243
26.54,-0.8438,15.838,-1.2225e-05,0.67195
26.588,-0.77098,15.737,-9.8674e-06,0.67169
26.64,-0.68369,15.652,-1.0008e-05,0.67204
26.688,-0.61815,15.616,-6.4809e-06,0.6723
26.74,-0.53619,15.618,-5.4548e-06,0.67253
26.788,-0.47264,15.635,-8.1084e-07,0.6726
26.84,-0.42846,15.503,-1.8e-06,0.6723
26.888,-0.39873,15.441,-4.4392e-06,0.67245
26.94,-0.36967,15.39,-3.7858e-06,0.67219
26.988,-0.31082,15.381,-1.4088e-06,0.6721
27.04,-0.24402,15.283,-2.2143e-06,0.67195
27.092,-0.19583,15.162,-1.6144e-06,0.67206
27.14,-0.15025,15.118,-6.6673e-06,0.67229
27.188,-0.093446,15.108,-2.2462e-06,0.67263
27.24,-0.11396,14.992,-1.0983e-05,0.67261
27.292,-0.10133,14.875,7.3817e-07,0.6726
27.34,-0.081691,14.799,-6.4745e-06,0.67301
27.392,-0.057916,14.762,-7.4832e-06,0.67344
27.44,-0.022063,14.743,-5.4539e-06,0.67376
27.488,-0.010745,14.751,-1.267e-05,0.67386
27.54,0.019981,14.696,-4.2405e-06,0.67386
27.592,0.048238,14.649,-1.275e-05,0.67358
27.64,0.02747,14.53,-3.5387e-06,0.6732
27.688,0.010717,14.438,-5.5349e-06,0.67279
27.74,-0.001056,14.392,-6.764e-06,0.67262
27.792,-0.0042442,14.377,1.8548e-07,0.67286
27.84,0.0030443,14.383,4.4159e-06,0.67308
27.888,0.039177,14.403,-5.6083e-06,0.67313
27.94,0.056683,14.414,-1.2629e-05,0.67341
27.988,0.069085,14.423,-1.1309e-05,0.67351
28.04,0.056664,14.27,1.2236e-06,0.67257
28.092,0.061896,14.202,-3.3498e-06,0.67224
28.14,0.065242,14.117,-5.2122e-06,0.67191
28.188,0.072641,14.108,-1.4383e-05,0.67197
28.24,0.098321,14.08,-4.7239e-06,0.67203
28.288,0.11521,14.088,-2.4872e-06,0.67201
28.34,0.13464,14.101,-5.7851e-06,0.67242
28.388,0.14787,14.132,-3.3781e-06,0.67268
28.44,0.11501,14.008,-1.1505e-05,0.67223
28.488,0.096317,13.973,-6.4188e-06,0.67209
28.54,0.057241,13.906,-1.0781e-05,0.67206
28.588,0.074997,13.87,-1.0258e-05,0.67228
28.64,0.048814,13.893,1.6612e-06,0.67278
28.688,0.081398,13.905,4.2488e-07,0.673
28.74,0.088111,13.937,1.595e-06,0.67343
28.788,0.11791,13.974,-6.1914e-06,0.67348
28.84,0.091622,13.875,2.2784e-06,0.67215
28.888,0.062142,13.828,-5.3007e-06,0.67104
28.94,0.019725,13.777,-1.0466e-05,0.67032
28.988,0.012251,13.769,-9.4638e-06,0.67052
29.04,-0.015944,13.759,-1.1885e-05,0.67085
29.088,-0.018416,13.812,-2.3396e-06,0.67139
29.14,0.010614,13.853,-9.5648e-06,0.67211
29.188,0.039758,13.861,-8.1694e-06,0.67251
29.236,0.04476,13.803,-6.6171e-06,0.67237
29.288,-0.0060119,13.736,-9.0206e-06,0.67211
29.336,-0.028492,13.715,-1.977e-06,0.67233
29.388,-0.038624,13.7,6.0219e-07,0.67267
29.436,-0.044376,13.7,-4.4555e-06,0.67294
29.488,-0.043519,13.712,-3.0045e-06,0.67334
29.536,-0.01828,13.734,-7.5576e-06,0.67374
29.584,-0.011225,13.737,-1.43e-05,0.67377
29.636,-0.02382,13.681,-7.0219e-06,0.67344
29.684,-0.03131,13.625,-4.9191e-06,0.67292
29.736,-0.035126,13.61,-8.7709e-06,0.67269
29.784,-0.054598,13.622,-1.7668e-05,0.67294
29.836,-0.052857,13.638,-6.9988e-06,0.67298
29.884,-0.06656,13.668,-4.4208e-06,0.67304
29.936,-0.062687,13.694,-2.1388e-06,0.67328
29.984,-0.051673,13.711,-5.2748e-06,0.6734
30.036,-0.10084,13.68,-3.2286e-06,0.67272
30.084,-0.11364,13.687,-3.7493e-06,0.67219
30.136,-0.13139,13.688,-1.3272e-05,0.67212
30.184,-0.15115,13.672,-6.1368e-06,0.67208
30.236,-0.16739,13.688,-4.9368e-06,0.67241
30.284,-0.1615,13.724,-1.0858e-05,0.67284
30.336,-0.1545,13.744,-7.281e-06,0.67327
30.384,-0.14808,13.783,-4.342e-06,0.67369
30.436,-0.17963,13.733,-8.2242e-06,0.67324
30.484,-0.19914,13.702,-8.494e-06,0.6728
30.536,-0.19733,13.709,-1.1196e-05,0.67261
30.584,-0.204,13.705,-3.4544e-06,0.67258
30.636,-0.20683,13.729,-1.2792e-05,0.67279
30.684,-0.20323,13.745,-5.4649e-06,0.67293
30.736,-0.21398,13.764,-1.2617e-05,0.67304
30.784,-0.19296,13.784,-6.2599e-06,0.67323
30.836,-0.19603,13.767,-8.0519e-06,0.67243
30.884,-0.19215,13.764,-6.2191e-06,0.67194
30.936,-0.17638,13.755,-9.7133e-06,0.67149
30.984,-0.19854,13.749,-1.206e-06,0.67161
31.036,-0.18904,13.767,5.5098e-07,0.67208
31.084,-0.19346,13.784,-8.8889e-06,0.67242
31.136,-0.19119,13.827,-9.3637e-06,0.6727
31.184,-0.16946,13.847,-7.9682e-06,0.67306
31.236,-0.15303,13.837,-3.7526e-06,0.67308
31.284,-0.17211,13.805,-3.8265e-06,0.67271
31.336,-0.17361,13.829,-2.9075e-06,0.67275
31.384,-0.16553,13.835,-4.0972e-06,0.67293
31.432,-0.1758,13.858,-5.7013e-06,0.67315
31.484,-0.16596,13.866,1.3351e-06,0.67341
31.532,-0.14675,13.904,-4.1987e-06,0.67378
31.584,-0.15149,13.938,3.2746e-07,0.67397
31.632,-0.16075,13.924,-2.0961e-06,0.67333
31.684,-0.18112,13.901,-4.8646e-06,0.67244
31.732,-0.15872,13.916,-2.2805e-07,0.67239
31.784,-0.15849,13.93,-9.1665e-07,0.67267
31.832,-0.17163,13.937,-1.2017e-05,0.67252
31.884,-0.19379,13.898,-1.8315e-06,0.6716
31.932,-0.22494,13.884,-5.856e-06,0.67159
31.984,-0.25467,13.894,-1.2622e-05,0.67133
32.032,-0.28663,13.928,-8.3408e-06,0.67176
32.084,-0.29525,13.929,-3.287e-06,0.67232
32.132,-0.30437,13.944,-3.5162e-06,0.67229
32.184,-0.30908,13.954,-2.5621e-06,0.67262
32.232,-0.30148,13.901,-4.2849e-07,0.6717
32.28,-0.266,13.884,-8.8851e-06,0.67058
32.332,-0.27185,13.859,8.3454e-07,0.66979
32.384,-0.26013,13.844,-9.4752e-07,0.66979
32.432,-0.23882,13.865,-2.3192e-06,0.67049
32.484,3.7071,6.1847,2.5414e-06,0.65674
